act,scene,character,dialogue,line_number
Act II,Scene II,King Henry V,God quit you in his mercy! Hear your sentence.,778
Act II,Scene II,King Henry V,"You have conspired against our royal person,",779
Act II,Scene II,King Henry V,Join'd with an enemy proclaim'd and from his coffers,780
Act II,Scene II,King Henry V,Received the golden earnest of our death;,781
Act II,Scene II,King Henry V,"Wherein you would have sold your king to slaughter,",782
Act II,Scene II,King Henry V,"His princes and his peers to servitude,",783
Act II,Scene II,King Henry V,His subjects to oppression and contempt,784
Act II,Scene II,King Henry V,And his whole kingdom into desolation.,785
Act II,Scene II,King Henry V,Touching our person seek we no revenge;,786
Act II,Scene II,King Henry V,"But we our kingdom's safety must so tender,",787
Act II,Scene II,King Henry V,"Whose ruin you have sought, that to her laws",788
Act II,Scene II,King Henry V,"We do deliver you. Get you therefore hence,",789
Act II,Scene II,King Henry V,"Poor miserable wretches, to your death:",790
Act II,Scene II,King Henry V,"The taste whereof, God of his mercy give",791
Act II,Scene II,King Henry V,"You patience to endure, and true repentance",792
